batch_id,paper_id,title,relevance_score,reason,tags
batch_00486,qMm7tC1zvj,EfficientNav: Towards On-Device Object-Goal Navigation with Navigation Map Caching and Retrieval,3,"LLM-based embodied agent for ObjectNav; connects LLM reasoning to navigation maps, relevant to tool-using agents.",AGENTS;TOOL_USE
batch_00483,q2VpjD7k1V,WebGen-Bench: Evaluating LLMs on Generating Interactive and Functional Websites from Scratch,3,"Benchmark for LLM code agents generating functional websites from scratch, evaluating correctness.",AGENTS;PROGRAM_REASONING;RELIABILITY
batch_00479,pcwI5cNFJK,What Does It Take to Build a Performant Selective Classifier?,3,Analyzes abstention/ranking for reliable classifiers; connects to reliability/abstention for code LLMs.,RELIABILITY;ABSTENTION
batch_00478,pY65QWWFlm,Lessons Learned: A Multi-Agent Framework for Code LLMs to Learn and Improve,3,"Multi-agent LLM framework for code optimization, where agents learn from each other's code-related successes/failures.",AGENTS;PROGRAM_REASONING
batch_00475,pEUknKjOoW,T1: A Tool-Oriented Conversational Dataset for Multi-Turn Agentic Planning,3,"Tool-oriented dataset for multi-turn agentic planning with dependencies, directly relevant to LLM agents for code/tool use.",AGENTS;TOOL_USE
batch_00472,ooiHIklvN5,Is PRM Necessary? Problem-Solving RL Implicitly Induces PRM Capability in LLMs,3,"Self-PRM framework for solution reranking in LLM reasoning, improving reliability",RELIABILITY;CONSENSUS
batch_00472,on6Hf0KP20,SQLens: An End-to-End Framework for Error Detection and Correction in Text-to-SQL,3,LLM error detection/correction for SQL generation with database & LLM signal integration,RELIABILITY
batch_00471,omyNP89YW6,Tree-Based Premise Selection for Lean4,3,Premise selection for Lean4 theorem proving uses formal methods and structural reasoning on expression trees.,FORMAL_METHODS;PROGRAM_REASONING
batch_00470,obwRcksFZw,PoE-World: Compositional World Modeling with Products of Programmatic Experts,3,"LLM-based program synthesis for world modeling, applied to agent planning in complex environments.",AGENTS;PROGRAM_REASONING;OTHER
batch_00469,oY1Xnt83oJ,DRIFT: Dynamic Rule-Based Defense with Injection Isolation for Securing LLM Agents,3,"Presents a security framework for LLM agents using tool calls, with dynamic validation and intent reasoning.",AGENTS;TOOL_USE;RELIABILITY
batch_00468,oQYq9L1NVT,Deep Video Discovery: Agentic Search with Tool Use for Long-form Video Understanding,3,"LLM agent for video understanding with tool-use and adaptive planning, relates to agent reasoning for complex tasks.",AGENTS;TOOL_USE;OTHER
batch_00465,o8n5oNDsiq,MM-Agent: LLM as Agents for Real-world Mathematical Modeling Problem,3,"LLM agent framework for mathematical modeling; involves structured reasoning, formalization, and end-to-end problem-solving.",AGENTS;PROGRAM_REASONING
batch_00463,nzwjvpCO4F,InstructFlow: Adaptive Symbolic Constraint-Guided Code Generation for Long-Horizon Planning,3,Multi-agent framework for code generation with symbolic constraints and failure recovery for robotic planning.,AGENTS;TOOL_USE;PROGRAM_REASONING
batch_00461,nn51ewu5k2,Efficiently Scaling LLM Reasoning Programs with Certaindex,3,"Introduces Certaindex for early exit in LLM reasoning programs, directly related to reliability and efficiency of test-time reasoning.",RELIABILITY;WORKFLOW_STATS
batch_00459,nZ4mFzCZIx,Towards Generalizable 3D Human Pose Estimation via Ensembles on Flat Loss Landscapes,3,Ensemble method for reliability on a structured prediction task; relates to consensus/abstention for improving correctness.,RELIABILITY;CONSENSUS
batch_00458,nMpJoVmRy1,SWE-rebench: An Automated Pipeline for Task Collection and Decontaminated Evaluation of Software Engineering Agents,3,"Contributes a pipeline for evaluating LLM agents on real-world software engineering tasks, directly relevant to agent reliability.",AGENTS;PROGRAM_REASONING;RELIABILITY
batch_00456,nGQLYn13Xf,FlyLoRA: Boosting Task Decoupling and Parameter Efficiency via Implicit Rank-Wise Mixture-of-Experts,3,"Presents parameter-efficient fine-tuning method validated on code generation, improving reliability for code tasks.",RELIABILITY;OTHER
batch_00455,n4V3MSqK77,Agentic Plan Caching: Test-Time Memory for Fast and Cost-Efficient LLM Agents,3,Agentic Plan Caching improves LLM agent efficiency for code workflows via structured plan reuse.,AGENTS;TOOL_USE;WORKFLOW_STATS
batch_00453,mmIAp3cVS0,G-Memory: Tracing Hierarchical Memory for Multi-Agent Systems,3,LLM multi-agent system with hierarchical memory for collaboration; improves code execution in embodied tasks.,AGENTS;PROGRAM_REASONING
batch_00452,mlU9KqdZUS,AgentBreeder: Mitigating the AI Safety Risks of Multi-Agent Scaffolds via Self-Improvement,3,Studies multi-agent LLM scaffolds for reasoning/safety; connects to reliability of agent workflows for code-like tasks.,AGENTS;RELIABILITY;OTHER
batch_00450,mQlX8ZF6vW,Learning Simple Interpolants for Linear Integer Arithmetic,3,"Learning-based generation of interpolants for LIA, used for program verification and invariant generation.",FORMAL_METHODS;VERIFICATION
batch_00449,mJEBhuCim2,DiCoFlex: Model-Agnostic Diverse Counterfactuals with Flexible Control,3,"Generates code for mathematical formulations via MCTS-guided search, relating to LLM-based program synthesis.",PROGRAM_REASONING;OTHER
batch_00443,lg2rP98oTf,Pin the Tail on the Model: Blindfolded Repair of User-Flagged Failures in Text-to-Image Services,3,"Presents a model editing framework for diffusion models, a form of program repair for AI models, touching on reliability and correctness.",RELIABILITY;OTHER
batch_00441,lJSAtyx9Uc,HYPRL: Reinforcement Learning of Control Policies for Hyperproperties,3,Formal methods (HyperLTL) for multi-agent RL policy synthesis; connects verification to agent behavior.,FORMAL_METHODS;VERIFICATION
batch_00438,l6C6Pw30Gl,Mixture of Inputs: Text Generation Beyond Discrete Token Sampling,3,"Method improves reasoning/code generation via continuous token distributions, validated on code generation tasks.",RELIABILITY;OTHER
batch_00436,kuoD6G0Suq,Planning without Search: Refining Frontier LLMs with Offline Goal-Conditioned RL,3,LLM agent planning using goal-conditioned value functions for multi-step reasoning in interactive tasks like tool use.,AGENTS;PROGRAM_REASONING;OTHER
batch_00434,klOr9y9nMU,CORE: Reducing UI Exposure in Mobile Agents via Collaboration Between Cloud and Local LLMs,3,"Presents an LLM agent framework for mobile UI tasks, addressing planning and reliability via cloud-local collaboration.",AGENTS;TOOL_USE;RELIABILITY
batch_00429,k8Mim6RI5O,Right Question is Already Half the Answer: Fully Unsupervised LLM Reasoning Incentivization,3,Unsupervised LLM reasoning incentivization via entropy minimization; could inform code reliability methods.,RELIABILITY;OTHER
batch_00428,k1sAEsMeyV,Bayesian Optimization with Preference Exploration using a Monotonic Neural Network Ensemble,3,"Proposes a method for interactive preference learning, relevant to ambiguity detection/repair in NL specs for programming tasks.",AMBIGUITY
batch_00427,jvVQeSMeGM,Rethinking Fine-Tuning when Scaling Test-Time Compute: Limiting Confidence Improves Mathematical Reasoning,3,"Studies test-time compute (pass@N) for LLM reasoning, linking training overconfidence to code/math correctness.",RELIABILITY;CONSENSUS
batch_00425,jbLLxhnoty,Reinforced Context Order Recovery for Adaptive Reasoning and Planning,3,"Proposes adaptive token generation order for reasoning tasks, relevant to structured reasoning for code.",STRUCTURED_REASONING
batch_00424,jW8nBi6y9F,Large Language Models Think Too Fast To Explore Effectively,3,"Studies LLM reasoning strategies for exploration in a structured task, relevant to systematic program reasoning.",REASONING;OTHER
batch_00423,jSgCM0uZn3,AceSearcher: Bootstrapping Reasoning and Search for LLMs via Reinforced Self-Play,3,LLM agent framework for search-augmented reasoning; involves decomposition and integration steps for complex queries.,AGENTS;PROGRAM_REASONING;OTHER
batch_00422,jOsuKwiCL0,Value-Guided Search for Efficient Chain-of-Thought Reasoning,3,Value-guided search for Chain-of-Thought reasoning; improves reliability via test-time consensus and selection.,RELIABILITY;CONSENSUS
batch_00421,jFaFCc5978,Optimizing Anytime Reasoning via Budget Relative Policy Optimization,3,Optimizes LLM reasoning under token budget constraints; connects to test-time compute for code reasoning reliability.,RELIABILITY;OTHER
batch_00417,ir8u0crTcA,UniGen: Enhanced Training & Test-Time Strategies for Unified Multimodal Understanding and Generation,3,"Proposes test-time Best-of-N strategy with Chain-of-Thought Verification for image generation, a reliability mechanism transferable to code.",RELIABILITY;CONSENSUS
batch_00416,ifsyZYYDNs,SCAN: Self-Denoising Monte Carlo Annotation for Robust Process Reward Learning,3,"Process reward models (PRMs) for LLM reasoning steps; improves reliability for complex tasks like math, relevant to code correctness.",RELIABILITY;PROGRAM_REASONING
batch_00415,ifMZw5fm7K,Abstract Counterfactuals for Language Model Agents,3,"Framework for counterfactual reasoning in LM agents, applicable to analyzing code-generating agents.",AGENTS;OTHER
batch_00414,iY1zuKydO0,DISC: Dynamic Decomposition Improves LLM Inference Scaling,3,"Dynamic decomposition for LLM inference on code benchmarks (APPS, LiveCodeBench) to improve correctness via step subdivision.",RELIABILITY;OTHER
batch_00413,iUjGNJzrF1,Debate or Vote: Which Yields Better Decisions in Multi-Agent Large Language Models?,3,"Analyzes multi-agent LLM consensus mechanisms (debate vs voting) for decision reliability, directly relevant to consensus methods for code correctness.",RELIABILITY;CONSENSUS
batch_00409,hzMkfIrdDT,Know What You Don't Know: Uncertainty Calibration of Process Reward Models,3,"Calibrates process reward models for LLM reasoning, enabling dynamic compute allocation to improve reliability.",RELIABILITY;WORKFLOW_STATS
batch_00405,heJ7NRInjs,RSafe: Incentivizing proactive reasoning to build robust and adaptive LLM safeguards,3,"LLM safety guardrail uses structured reasoning (step-by-step analysis) and RL for robust alignment, related to reliable workflows.",RELIABILITY;OTHER
batch_00403,hVFtXE19Me,U-CAN: Unsupervised Point Cloud Denoising with Consistency-Aware Noise2Noise Matching,3,"Cost-constrained runtime monitoring for AI safety, applied to code review for detecting misaligned outputs.",RELIABILITY;AGENTS;OTHER
batch_00400,h5YGwnMTke,SPRINT: Enabling Interleaved Planning and Parallelized Execution in Reasoning Models,3,"Method for parallelizing reasoning steps in LRMs, relates to structured reasoning and workflow efficiency for code.",OTHER
batch_00400,h3lyFa5e1W,SRPO: Enhancing Multimodal LLM Reasoning via Reflection-Aware Reinforcement Learning,3,"Reinforcement learning for self-reflection/correction in LLM reasoning, relevant to reliability and structured reasoning workflows.",RELIABILITY;OTHER
batch_00399,gzQYPO0d7b,DAIL: Beyond Task Ambiguity for Language-Conditioned Reinforcement Learning,3,"Addresses ambiguity in natural-language instructions for agents, linking to prompt ambiguity for correctness.",AMBIGUITY;OTHER
batch_00398,gpwA9aZLTZ,QuestBench: Can LLMs ask the right question to acquire information in reasoning tasks?,3,"Evaluates LLMs' ability to ask clarifying questions for underspecified reasoning tasks, directly relevant to ambiguity in NL specs.",AMBIGUITY;OTHER
batch_00396,ggP2r9S9wY,Skill-Driven Neurosymbolic State Abstractions,3,"Neurosymbolic state abstractions for MDPs; connects symbolic reasoning to RL, relevant to hybrid neuro-symbolic methods.",SYMBOLIC_EXEC;OTHER
batch_00395,gcAGeE8Cch,Jury-and-Judge Chain-of-Thought for Uncovering Toxic Data in 3D Visual Grounding,3,LLM-as-a-Judge for data quality in 3DVG; structured reasoning (Chain-of-Thought) to detect annotation ambiguities.,RELIABILITY;AMBIGUITY;OTHER
batch_00393,gOwqPdBlRB,Robust Hallucination Detection in LLMs via Adaptive Token Selection,3,"Proposes adaptive token selection for hallucination detection, a reliability method applicable to code generation.",RELIABILITY;HALLUCINATION_DETECTION
batch_00392,gFFgCWiXWI,Tapered Off-Policy REINFORCE - Stable and efficient reinforcement learning for large language models,3,"Uses RL to train a generative verifier for math/code reasoning benchmarks, aligning with reliability methods for LLM-generated code.",RELIABILITY
batch_00391,gA3fFAEXNT,"Trust, But Verify: A Self-Verification Approach to Reinforcement Learning with Verifiable Rewards",3,"Self-verification RL for LLM reasoning; improves correctness via online verification, aligning with reliability themes.",RELIABILITY;LLM_REASONING
batch_00388,ftVlLG9cks,The Surprising Effectiveness of Negative Reinforcement in LLM Reasoning,3,"RL method for LLM reasoning that uses verifiable rewards to improve correctness, relevant to reliability for code generation.",RELIABILITY;OTHER
batch_00387,fmnxunacr4,Enigmata: Scaling Logical Reasoning in Large Language Models with Synthetic Verifiable Puzzles,3,Synthetic logical puzzles with rule-based verifier for RL training; relates to structured reasoning and verifiable correctness.,RELIABILITY;OTHER
batch_00386,fleQlZ2VTx,When Less Language is More: Language-Reasoning Disentanglement Makes LLMs Better Multilingual Reasoners,3,Analyzes LLM reasoning structure; disentanglement method improves reliability for multilingual code-like tasks.,RELIABILITY;OTHER
batch_00385,fgfftCWPrn,Self-alignment of Large Video Language Models with Refined Regularized Preference Optimization,3,"Proposes RRPO for hallucination reduction in LVLMs, addressing reliability for structured outputs.",RELIABILITY
batch_00383,fTkBZLxBzV,Drag-and-Drop LLMs: Zero-Shot Prompt-to-Weights,3,"Presents a method for zero-shot prompt-to-weights generation for LLMs, validated on coding benchmarks.",OTHER
batch_00381,fAjbYBmonr,Why Do Multi-Agent LLM Systems Fail?,3,"Systematic analysis of failure modes in multi-agent LLM systems, explicitly including coding tasks.",AGENTS;RELIABILITY
batch_00380,ezOfR26pGQ,Incentivizing Dual Process Thinking for Efficient Large Language Model Reasoning,3,LLM reasoning efficiency via adaptive cognitive allocation; connects structured reasoning to code task difficulty.,RELIABILITY;OTHER
batch_00379,eumRwpgdMU,ARIA: Training Language Agents with Intention-driven Reward Aggregation,3,LLM agent training method for language action spaces; connects to agent reasoning reliability via reward aggregation.,AGENTS;RELIABILITY;OTHER
batch_00377,eb71SNTjux,Right for the Right Reasons: Avoiding Reasoning Shortcuts via Prototypical Neurosymbolic AI,3,Neurosymbolic AI method to avoid reasoning shortcuts; aligns with hybrid neuro-symbolic approaches for reliable reasoning.,NEUROSYMBOLIC;RELIABILITY;OTHER
batch_00371,e4IlBqhbTO,C3PO: Optimized Large Language Model Cascades with Probabilistic Cost Constraints for Reasoning,3,Cascaded LLM inference with cost control for reasoning tasks; aligns with reliability/workflow efficiency themes.,RELIABILITY;WORKFLOW_STATS
batch_00366,dRjt4vlYVQ,Weaver: Shrinking the Generation-Verification Gap by Scaling Compute for Verification,3,Weaver framework for verifier ensembles to improve code generation correctness via test-time reasoning.,RELIABILITY;CONSENSUS
batch_00364,dF1tD9hjvn,AlgoTune: Can Language Models Speed Up General-Purpose Numerical Programs?,3,"LM agent for algorithm synthesis and code optimization, with correctness validation framework",AGENTS;PROGRAM_REASONING;RELIABILITY
batch_00362,cxb5EsQHW3,Rethinking Optimal Verification Granularity for Compute-Efficient Test-Time Scaling,3,"Investigates verifier-guided decoding for LLM reasoning, directly relevant to reliability and test-time reasoning for code correctness.",RELIABILITY;CONSENSUS
batch_00359,cjjPn1EIwq,ESCA: Contextualizing Embodied Agents via Scene-Graph Generation,3,Neurosymbolic scene graphs for grounding MLLM agents; relevant to structured reasoning for agents.,AGENTS;NEUROSYMBOLIC;OTHER
batch_00356,cU4ow1odRe,ComfyMind: Toward General-Purpose Generation via Tree-Based Planning and Reactive Feedback,3,Tree-based planning and reactive feedback for generative workflows; aligns with structured reasoning for LLM agents.,AGENTS;TOOL_USE;STRUCTURED_REASONING
batch_00354,cGkfMGQdCy,Enhancing the Outcome Reward-based RL Training of MLLMs with Self-Consistency Sampling,3,"Self-consistency sampling for outcome-reward RL addresses unfaithful reasoning chains, a reliability mechanism for correctness.",RELIABILITY;CONSENSUS
batch_00353,c6RDAutyNE,GPO: Learning from Critical Steps to Improve LLM Reasoning,3,Fine-tuning method (GPO) improves LLM reasoning by focusing on critical steps in reasoning trajectories.,OTHER
batch_00349,bjUDrU4wPv,QiMeng-MuPa: Mutual-Supervised Learning for Sequential-to-Parallel Code Translation,3,Mutual-supervised learning for code translation with functional equivalence testing via a Tester agent.,AGENTS;RELIABILITY
batch_00348,baNBqpzvMT,Mixing Expert Knowledge: Bring Human Thoughts Back To the Game of Go,3,LLM reasoning with structured CoT and RL for strategic gameplay; method for integrating expert knowledge into LLMs.,LLM_REASONING;REINFORCEMENT_LEARNING
batch_00347,bTssV4Cnjn,Incremental Sequence Classification with Temporal Consistency,3,Incremental sequence classification for verifying LLM-generated math solutions; relates to reliability and correctness checking.,RELIABILITY;OTHER
batch_00345,b98ODdeYq5,Code Graph Model (CGM): A Graph-Integrated Large Language Model for Repository-Level Software Engineering Tasks,3,Repository-level code LLM using graph structure for semantic/structural reasoning; agentless approach for code correctness.,PROGRAM_REASONING;OTHER
batch_00344,b7bOWd3kUL,Scaling Code-Assisted Chain-of-Thoughts and Instructions for Model Reasoning,3,"Code-assisted CoT generation with executable verification for reliable reasoning, directly improving LLM code reliability.",RELIABILITY;PROGRAM_REASONING
batch_00341,ariVQf0KZx,Thinkless: LLM Learns When to Think,3,"LLM learns to switch reasoning modes (short/long) based on task complexity, improving efficiency for code-like tasks.",RELIABILITY;OTHER
batch_00340,anzoPBV4jI,MTBBench: A Multimodal Sequential Clinical Decision-Making Benchmark in Oncology,3,"Presents an agentic framework for clinical decision-making, evaluating LLM reliability and tool-use for complex reasoning tasks.",AGENTS;RELIABILITY;TOOL_USE
batch_00339,aZooxbW63m,A Semantic Parsing Framework for End-to-End Time Normalization,3,"LLM code generation for semantic parsing of time expressions, aligns with structured reasoning via symbolic operators.",OTHER
batch_00338,aXpbgG5z6I,AI Debate Aids Assessment of Controversial Claims,3,AI debate for scalable oversight on factuality claims; relates to consensus/abstention mechanisms for LLM reliability.,RELIABILITY;CONSENSUS
batch_00335,aDTcN3yZGE,Reinforcing the Diffusion Chain of Lateral Thought with Diffusion Language Models,3,"Reinforcement learning for code generation via diffusion language models, improving correctness on HumanEval/MBPP",RELIABILITY;OTHER
batch_00334,a8sJEH4Cjb,NeSyPr: Neurosymbolic Proceduralization For Efficient Embodied Reasoning,3,Neurosymbolic proceduralization for LM agents; compiles symbolic plans into LM inference for efficient reasoning.,AGENTS;TOOL_USE;NEUROSYMBOLIC
batch_00333,a64D9Vl7wK,Predicting Empirical AI Research Outcomes with Language Models,3,LLM system for predicting AI research outcomes; relevant to reliability/statistical correctness of LLM workflows.,WORKFLOW_STATS;OTHER
batch_00332,ZwBtDbuzjY,InfiFPO: Implicit Model Fusion via Preference Optimization in Large Language Models,3,LLM preference optimization for code/math/reasoning; improves coding task performance via model fusion.,RELIABILITY;OTHER
batch_00331,Zrqn7ZshXG,From Dormant to Deleted: Tamper-Resistant Unlearning Through Weight-Space Regularization,3,"Studies reliability of LLM workflows via weight-space analysis of unlearning resistance, a statistical correctness theme.",RELIABILITY;WORKFLOW_STATS
batch_00326,ZK7dqwWxex,Learning to Solve Complex Problems via Dataset Decomposition,3,"Proposes dataset decomposition for code generation, aligning with structured reasoning for improving LLM reliability.",OTHER
batch_00320,YPsJha5HXQ,ProRL: Prolonged Reinforcement Learning Expands Reasoning Boundaries in Large Language Models,3,"Uses RL with verifiable rewards to improve LLM reasoning, connecting to reliability for code tasks.",RELIABILITY;OTHER
batch_00319,YJx8AofTF5,Program Synthesis via Test-Time Transduction,3,"Uses LLM in test-time transductive synthesis, improving code robustness via active hypothesis elimination.",RELIABILITY;PROGRAM_REASONING
batch_00317,YAGa8upUSA,Risk Management for Mitigating Benchmark Failure Modes: BenchRisk,3,"Focuses on reliability and risk analysis for LLM benchmarks, relevant to our work on statistical correctness of LLM workflows.",RELIABILITY;WORKFLOW_STATS
batch_00316,Y1bt0YIS6Y,VeriThinker: Learning to Verify Makes Reasoning Model Efficient,3,"LLM reasoning verification for CoT compression, improves reliability and reduces hallucination.",RELIABILITY;CONSENSUS
batch_00315,XsQNqRdcdh,Once Upon an Input: Reasoning via Per-Instance Program Synthesis,3,"Per-instance program synthesis for LLMs, uses structural feedback and confidence-based selection to improve code reasoning.",PROGRAM_REASONING;RELIABILITY
batch_00310,XP3v1THxsq,Among Us: A Sandbox for Measuring and Detecting Agentic Deception,3,"Studies LLM agents exhibiting long-term, goal-oriented deception in a structured game, relevant to agent reliability.",AGENTS;RELIABILITY;OTHER
batch_00309,XFP5jntOdx,SymRTLO: Enhancing RTL Code Optimization with LLMs and Neuron-Inspired Symbolic Reasoning,3,"LLMs integrated with symbolic reasoning for code optimization, includes formal verification pipeline.",FORMAL_METHODS;VERIFICATION;SYMBOLIC_EXEC
batch_00305,WrYWolqKh3,Broken Tokens? Your Language Model can Secretly Handle Non-Canonical Tokenizations,3,Investigates tokenization robustness for code understanding; shows character-level tokenization improves code tasks by 15%.,OTHER
batch_00301,WJIDorHiuZ,CoRe: Benchmarking LLMs’ Code Reasoning Capabilities through Static Analysis Tasks,3,"Benchmarks LLMs on static analysis tasks for code reasoning, directly evaluating semantic understanding of programs.",PROGRAM_REASONING
batch_00299,W8xcKoJcrl,Strategic Costs of Perceived Bias in Fair Selection,3,Game-theoretic model of strategic effort in selection; connects to reliability and statistical correctness of LLM workflows.,WORKFLOW_STATS;OTHER
batch_00298,W1WJeqsxnX,CSI-Bench: A Large-Scale In-the-Wild Dataset for Multi-task WiFi Sensing,3,LLM self-improvement for state-value estimation to guide search in multi-step reasoning tasks like web agents.,AGENTS;REASONING
batch_00297,Vzi96rTe4w,scPilot: Large Language Model Reasoning Toward Automated Single-Cell Analysis and Discovery,3,"LLM agent framework for scientific reasoning, applies iterative reasoning to analysis tasks, includes ambiguity detection.",AGENTS;PROGRAM_REASONING;AMBIGUITY
batch_00296,Vusd1Hw2D9,Multi-Agent Debate for LLM Judges with Adaptive Stability Detection,3,Multi-agent debate with adaptive stopping for LLM judges; relates to consensus/reliability mechanisms for correctness.,RELIABILITY;CONSENSUS
batch_00294,VhGUS8kyaC,$\texttt{STRCMP}$: Integrating Graph Structural Priors with Language Models for Combinatorial Optimization,3,"LLM generates solver code for combinatorial optimization, integrating structural priors (GNNs) for correctness.",PROGRAM_REASONING;OTHER
batch_00292,VUoY5kacG5,PurpCode: Reasoning for Safer Code Generation,3,"Post-training method for code safety using rule-based reasoning & RL, aligns with reliability for code correctness.",RELIABILITY;PROGRAM_REASONING
batch_00285,Un1sWxmZuI,REAL: Benchmarking Autonomous Agents on Deterministic Simulations of Real Websites,3,"Benchmarks LLM agents on complex, deterministic web tasks, evaluating reliability and task completion for agentic systems.",AGENTS;RELIABILITY
batch_00284,UfFTBEsLgI,The Unreasonable Effectiveness of Entropy Minimization in LLM Reasoning,3,Entropy minimization for code correctness; improves LLM reliability on coding tasks without labeled data.,RELIABILITY
batch_00283,UaXNN4eqH1,Security Challenges in AI Agent Deployment: Insights from a Large Scale Public Competition,3,"Empirical analysis of security vulnerabilities in AI agents, directly relevant to reliability of LLM-based agents for code tasks.",AGENTS;RELIABILITY
batch_00282,UKt31LbRPI,When Are Concepts Erased From Diffusion Models?,3,"Explores verifier-guided decoding for RLHF, improving code correctness via reasoning task verifiers and hybrid reward systems.",RELIABILITY;VERIFICATION
batch_00280,UCV21BsuqA,Classical Planning with LLM-Generated Heuristics: Challenging the State of the Art with Python Code,3,"Uses LLMs to generate Python-coded heuristic functions for automated planning, a structured reasoning task.",PROGRAM_REASONING;OTHER
batch_00279,U5RIVFtat1,LiveCodeBench Pro: How Do Olympiad Medalists Judge LLMs in Competitive Programming?,3,"Benchmarking LLMs on competitive programming; analyzes reasoning failures, connects to code correctness.",RELIABILITY;PROGRAM_REASONING
batch_00277,ToNRHqX6xq,MIP against Agent: Malicious Image Patches Hijacking Multimodal OS Agents,3,"Analyzes security of LLM/VLM agents using APIs/tools for OS control, relevant to agent reliability.",AGENTS;TOOL_USE;RELIABILITY
batch_00273,TS128AgTRw,Quantile Reward Policy Optimization: Alignment with Pointwise Regression and Exact Partition Functions,3,"Alignment method for LLMs using pointwise rewards, validated on coding tasks (LeetCode). Touches reliability for code generation.",RELIABILITY
batch_00272,TJhHb6CscW,Progress Reward Model for Reinforcement Learning via Large Language Models,3,"LLM-based task decomposition for RL, uses progress function for reward shaping with theoretical guarantees on code-like tasks.",AGENTS;RELIABILITY;OTHER
batch_00271,TCxzqnbyAF,Context-Aware Hierarchical Learning: A Two-Step Paradigm towards Safer LLMs,3,"Addresses LLM vulnerabilities in function-calling/tool-use, relates to reliability and safety for code agents.",RELIABILITY;TOOL_USE;OTHER
batch_00270,T3ReIjtbYy,Latent Principle Discovery for Language Model Self-Improvement,3,"Automates discovery of reasoning principles for self-correction, aligning with LLM reliability and workflow correctness themes.",RELIABILITY;OTHER
batch_00268,SsHCyEBMLz,$\texttt{BetaConform}$: Efficient MAP Estimation of LLM Ensemble Judgment Performance with Prior Transfer,3,Estimates LLM ensemble judgment performance; relates to reliability and statistical correctness of LLM workflows.,RELIABILITY;WORKFLOW_STATS
batch_00266,Sct4sajCi6,SATURN: SAT-based Reinforcement Learning to Unleash LLMs Reasoning,3,"Uses SAT/SMT reasoning to train LLMs, aligning with formal methods + LLMs for structured reasoning.",FORMAL_METHODS;SYMBOLIC_EXEC
batch_00264,SXADEhZ0sl,Time Travel is Cheating: Going Live with DeepFund for Real-Time Fund Investment Benchmarking,3,"Evaluates LLM agents in a real-time, multi-agent system for financial reasoning, testing robustness and leakage.",AGENTS;RELIABILITY;WORKFLOW_STATS
batch_00261,SAbQLqf8XL,NeuSymEA: Neuro-symbolic Entity Alignment via Variational Inference,3,"Neuro-symbolic framework (logic rules + neural model) for structured reasoning, aligns with hybrid neuro-symbolic theme.",NEURO_SYMBOLIC;OTHER
batch_00260,S3GhJooWIC,Scaling up Test-Time Compute with Latent Reasoning: A Recurrent Depth Approach,3,Scales test-time compute for LLM reasoning; explicitly validates on coding tasks to improve performance.,RELIABILITY;OTHER
batch_00258,RwfrdKSgCE,"AI Research Agents for Machine Learning: Search, Exploration, and Generalization in MLE-bench",3,"LLM agents for automated ML code generation and model design, aligning with AI for SE agents.",AGENTS;CODE_GENERATION;PROGRAM_REASONING
batch_00257,RoVS9vmpd2,Codifying Character Logic in Role-Playing,3,"Represents character logic as structured, executable functions, aligning with structured reasoning for LLM agents.",AGENTS;STRUCTURED_REASONING;OTHER
batch_00256,RfNiN2rENM,Uncertainty-quantified Rollout Policy Adaptation for Unlabelled Cross-domain Video Temporal Grounding,3,Uses RL-based rollout policy for fine-grained reasoning; method for uncertainty-guided consensus is related to reliability mechanisms.,RELIABILITY;CONSENSUS;OTHER
batch_00254,RW3cHh3HgY,GRIT: Teaching MLLMs to Think with Images,3,"Uses RL to train MLLMs for grounded reasoning chains, a structured reasoning method relevant to code agents.",AGENTS;RELIABILITY;OTHER
batch_00251,RDbuSCWhad,Structured Sparse Transition Matrices to Enable State Tracking in State-Space Models,3,"Explicitly models state tracking for finite-state automata, relevant to structured reasoning about program semantics.",OTHER
batch_00250,R7HJj1YvJH,Beyond Expectations: Quantile-Guided Alignment for Risk-Calibrated Language Models,3,"Quantile-guided alignment for risk-calibrated LLMs, validated on code-generation tasks to control rare catastrophic outputs.",RELIABILITY;OTHER
batch_00249,R2ZJSjLDJC,Less is More: Improving LLM Alignment via Preference Data Selection,3,"Proposes a data selection method for DPO to improve LLM alignment, relevant to reliability and correctness of LLM workflows.",RELIABILITY;WORKFLOW_STATS
batch_00248,QzE4SDwcCr,Curriculum Abductive Learning,3,Neuro-symbolic learning with logical reasoning loop; connects to hybrid reasoning for code.,OTHER
batch_00246,QsQGMijLhL,Generalizing Experience for Language Agents with Hierarchical MetaFlows,3,"LLM agent framework with workflow reuse for multi-step tasks, relevant to agent reliability and structured reasoning.",AGENTS;WORKFLOW_STATS
batch_00245,QjnKsujXVG,Chain of Execution Supervision Promotes General Reasoning in Large Language Models,3,Transforms code execution into explicit reasoning traces (Chain of Execution) to improve LLM reasoning for code/math.,PROGRAM_REASONING;OTHER
batch_00241,QPJjiNCRq1,Improving Generalization of Neural Combinatorial Optimization for Vehicle Routing Problems via Test-Time Projection Learning,3,"Uses LLMs to improve neural combinatorial optimization generalization via test-time projection, a reliability method for code-like tasks.",RELIABILITY;OTHER
batch_00238,Q3qAsZAEZw,Understanding and Mitigating Numerical Sources of Nondeterminism in LLM Inference,3,"Analyzes numerical nondeterminism in LLM inference, directly impacting reliability and reproducibility of code-generating workflows.",RELIABILITY;WORKFLOW_STATS
